sale_id,customer_id,store_id,payment_mode,sale_date
27313,21,1,Card,2024-09-02
27314,678,1,Card,2024-10-09
27315,9292,7,Cash,2024-11-14
27316,2651,10,Card,2024-06-07
27317,3470,4,Wallet,2024-12-10
27318,7887,4,Cash,2025-03-09
27319,4184,3,Card,2024-06-13
27320,7087,2,Card,2024-12-07
27321,7378,4,UPI,2024-09-25
27322,5685,2,Wallet,2025-02-15
27323,2688,7,Cash,2025-03-03
27324,6597,10,Card,2024-11-16
27325,1417,6,Cash,2024-10-13
27326,4406,6,Card,2024-10-24
27327,7075,2,Wallet,2024-11-17
27328,492,5,Card,2025-04-24
27329,760,10,Wallet,2024-07-02
27330,3502,8,Cash,2025-02-11
27331,8193,2,Cash,2024-09-24
27332,2089,8,Wallet,2024-08-08
27333,3657,9,Card,2024-08-28
27334,4768,3,UPI,2024-10-24
27335,212,4,Cash,2025-04-15
27336,7976,8,Wallet,2024-06-06
27337,3723,2,Wallet,2024-11-21
27338,304,2,Cash,2025-02-18
27339,4787,1,Wallet,2024-09-19
27340,3773,2,Wallet,2024-07-19
27341,1782,9,Cash,2025-03-24
27342,3226,5,Wallet,2024-12-20
27343,9000,4,Card,2024-10-31
27344,6740,2,UPI,2024-12-30
27345,7274,2,Wallet,2025-03-11
27346,9969,6,Wallet,2024-09-19
27347,4204,7,Card,2024-07-30
27348,1354,4,Wallet,2024-12-26
27349,8372,7,Cash,2025-01-28
27350,9073,1,Cash,2024-11-18
27351,6275,8,Card,2024-07-24
27352,1831,3,Cash,2025-02-08
27353,4699,7,Wallet,2024-12-19
27354,4003,7,Wallet,2025-02-11
27355,2801,3,Wallet,2025-01-06
27356,6903,5,Card,2024-06-28
27357,4264,2,UPI,2024-07-12
27358,223,9,Card,2024-12-24
27359,2238,5,UPI,2024-06-05
27360,2579,4,Wallet,2025-05-17
27361,1779,10,Cash,2024-10-24
27362,621,3,UPI,2024-07-15
27363,9406,1,UPI,2024-05-31
27364,4055,7,UPI,2025-01-20
27365,7467,3,Cash,2024-12-21
27366,5431,10,Wallet,2024-06-23
27367,6380,1,UPI,2024-07-19
27368,4264,10,Card,2025-03-13
27369,2241,10,Card,2024-12-17
27370,8044,8,Wallet,2024-06-01
27371,1363,8,Cash,2025-01-07
27372,2241,3,UPI,2025-01-01
27373,5522,10,Wallet,2025-02-18
27374,6536,3,UPI,2024-06-04
27375,6745,2,Wallet,2024-07-31
27376,8285,8,Wallet,2024-07-21
27377,1239,9,Cash,2024-06-03
27378,6493,4,Cash,2025-02-06
27379,4609,4,Wallet,2024-11-28
27380,7503,5,Card,2024-05-26
27381,3471,3,Cash,2024-11-09
27382,4202,5,UPI,2024-06-15
27383,5352,4,Wallet,2024-11-19
27384,5414,8,Cash,2024-06-25
27385,7433,5,Card,2024-10-31
27386,5972,7,Cash,2024-08-27
27387,7438,4,Cash,2024-07-19
27388,3902,2,UPI,2024-10-17
27389,3629,8,UPI,2024-12-21
27390,1769,4,Wallet,2024-12-08
27391,5353,9,Cash,2024-11-05
27392,2902,6,Cash,2024-06-19
27393,1542,8,Wallet,2025-04-15
27394,2092,9,UPI,2025-02-20
27395,9924,9,Card,2025-04-29
27396,7743,9,Card,2024-06-02
27397,8284,7,Cash,2024-09-16
27398,4855,3,Cash,2025-04-05
27399,8923,8,Cash,2024-07-22
27400,5050,7,UPI,2024-09-20
27401,5558,9,Card,2024-09-04
27402,4433,5,Card,2024-11-17
27403,8892,4,Wallet,2024-11-18
27404,7988,2,Wallet,2025-03-18
27405,5021,7,Card,2025-01-29
27406,3015,6,UPI,2024-07-26
27407,6249,6,UPI,2025-04-26
27408,2017,10,UPI,2025-02-16
27409,978,8,Cash,2024-08-13
27410,4211,1,Cash,2024-06-27
27411,7035,1,Card,2024-08-11
27412,1259,4,UPI,2025-04-24
27413,1298,8,Wallet,2024-08-17
27414,7398,5,Wallet,2024-09-20
27415,6873,9,Cash,2024-11-11
27416,4130,3,Wallet,2024-09-10
27417,1733,6,Cash,2025-04-09
27418,2943,6,Cash,2024-10-01
27419,449,4,Card,2024-11-03
27420,9430,2,UPI,2024-08-06
27421,4501,6,Wallet,2024-05-30
27422,8525,10,Card,2024-12-02
27423,6134,3,Cash,2024-10-19
27424,166,8,Card,2024-12-19
27425,4833,2,UPI,2025-04-08
27426,2775,3,UPI,2025-02-02
27427,9892,9,UPI,2024-08-11
27428,9606,2,Wallet,2024-09-28
27429,9639,10,Wallet,2025-03-20
27430,5021,1,Card,2025-03-29
27431,7749,3,Wallet,2025-05-06
27432,4745,10,Card,2025-02-16
27433,9880,6,UPI,2024-11-09
27434,447,8,UPI,2024-06-28
27435,97,10,Card,2024-12-05
27436,2427,5,Card,2024-07-12
27437,3258,2,UPI,2025-02-08
27438,4727,8,Card,2024-06-21
27439,6852,2,Cash,2025-04-26
27440,8695,4,Card,2024-08-22
27441,8190,9,UPI,2024-10-06
27442,8257,7,Wallet,2024-07-04
27443,6741,3,Cash,2024-07-29
27444,6715,1,Wallet,2025-03-13
27445,662,6,Wallet,2024-10-17
27446,8673,9,Cash,2025-04-20
27447,6880,4,Card,2024-11-11
27448,4663,7,UPI,2024-06-24
27449,7816,3,UPI,2024-05-30
27450,3262,1,Card,2024-06-22
27451,406,5,Card,2025-03-14
27452,4861,1,Wallet,2024-10-25
27453,3561,2,UPI,2024-06-21
27454,7857,7,UPI,2025-02-05
27455,9310,1,Card,2024-10-19
27456,6691,6,Wallet,2024-11-24
27457,5332,7,UPI,2024-12-07
27458,3441,4,UPI,2025-02-12
27459,742,4,Card,2024-06-03
27460,7182,2,Cash,2025-02-13
27461,7732,5,UPI,2024-09-19
27462,2922,7,UPI,2024-10-12
27463,7375,4,Wallet,2024-10-11
27464,7024,8,UPI,2024-09-27
27465,5562,8,Cash,2024-11-19
27466,5635,7,Cash,2024-05-30
27467,911,3,Card,2025-03-29
27468,4703,10,Cash,2025-01-03
27469,1419,9,UPI,2024-10-12
27470,5799,8,Cash,2024-11-17
27471,7699,10,Cash,2024-07-23
27472,4039,1,Card,2025-02-15
27473,3446,9,UPI,2024-10-25
27474,132,7,UPI,2024-12-26
27475,5863,10,Card,2024-06-08
27476,153,10,Cash,2024-09-01
27477,2479,4,Cash,2025-03-01
27478,8675,5,Wallet,2025-03-17
27479,6117,7,UPI,2024-05-29
27480,305,8,UPI,2024-07-09
27481,2520,4,Card,2025-03-28
27482,6113,7,Cash,2024-12-03
27483,993,6,Cash,2025-05-13
27484,5648,9,Card,2024-11-27
27485,7598,4,Cash,2025-02-24
27486,8907,4,UPI,2024-07-10
27487,1710,3,Cash,2024-07-14
27488,8019,8,Wallet,2024-06-07
27489,9250,8,Cash,2024-07-20
27490,471,4,Cash,2024-07-07
27491,3466,3,Wallet,2024-06-05
27492,8933,6,Card,2025-05-06
27493,3567,9,Wallet,2024-10-21
27494,8705,8,Wallet,2024-09-12
27495,5235,7,Card,2025-01-25
27496,3286,7,UPI,2024-09-24
27497,8552,5,Cash,2025-05-18
27498,285,2,Wallet,2024-08-12
27499,3278,9,UPI,2025-03-31
27500,2632,3,Cash,2024-10-18
27501,1758,9,Card,2025-04-09
27502,5480,10,Wallet,2024-07-28
27503,9715,2,Cash,2024-07-01
27504,5788,1,Cash,2024-12-12
27505,9438,10,Cash,2024-05-23
27506,9605,7,Cash,2024-06-24
27507,5450,1,UPI,2024-09-01
27508,4839,8,Cash,2024-08-15
27509,9609,3,Cash,2024-08-24
27510,8550,3,Cash,2024-07-02
27511,3466,9,Cash,2024-07-28
27512,6049,1,Card,2024-10-06
27513,6731,7,UPI,2024-05-25
27514,4136,2,UPI,2025-04-29
27515,3142,3,Card,2025-02-14
27516,4554,10,Wallet,2024-08-15
27517,197,8,Card,2024-10-28
27518,1875,3,Card,2024-09-24
27519,5831,2,Cash,2024-10-10
27520,6680,7,UPI,2024-06-30
27521,7987,3,UPI,2025-03-17
27522,938,8,Cash,2024-08-30
27523,2195,4,Cash,2025-03-08
27524,4126,6,Wallet,2024-08-16
27525,6251,8,Cash,2024-06-07
27526,8582,4,Wallet,2024-12-08
27527,8163,5,Wallet,2024-09-15
27528,6550,3,Card,2025-02-17
27529,7179,4,Wallet,2025-01-02
27530,8539,10,Wallet,2024-11-21
27531,8311,8,Cash,2024-07-02
27532,8055,7,Card,2025-04-22
27533,4616,6,Wallet,2025-02-14
27534,9431,5,Wallet,2025-05-10
27535,2467,9,Card,2024-06-30
27536,8776,4,Card,2024-06-08
27537,2760,3,Card,2025-05-18
27538,1709,6,Card,2025-01-04
27539,5409,2,Card,2025-05-14
27540,6378,9,Card,2025-05-17
27541,6405,6,Cash,2025-04-08
27542,7077,3,Wallet,2025-04-15
27543,6222,2,Cash,2024-09-14
27544,4838,9,Cash,2024-08-14
27545,8864,10,Wallet,2025-05-07
27546,9964,3,UPI,2024-05-26
27547,1686,6,Wallet,2024-11-29
27548,2486,9,Card,2024-08-02
27549,9889,3,Cash,2025-04-23
27550,7941,9,Card,2024-09-26
27551,3602,2,Card,2025-05-15
27552,1454,4,Card,2025-02-18
27553,3207,10,Cash,2024-06-14
27554,6713,3,UPI,2024-05-30
27555,2991,7,Wallet,2024-10-14
27556,7547,4,Card,2025-02-03
27557,1351,4,Card,2024-08-22
27558,6343,1,Card,2025-03-17
27559,7339,10,Cash,2024-08-26
27560,5435,3,Card,2025-05-08
27561,3950,5,Cash,2024-07-20
27562,1280,5,Card,2025-04-25
27563,5999,4,Card,2025-03-11
27564,821,7,Cash,2024-08-11
27565,9536,10,Cash,2025-01-23
27566,6120,10,Card,2025-05-05
27567,2296,4,UPI,2024-05-20
27568,4,7,Wallet,2024-09-01
27569,2561,6,Wallet,2025-05-12
27570,6982,6,Card,2024-09-25
27571,31,5,Wallet,2025-03-22
27572,5953,8,Wallet,2024-10-26
27573,9845,9,Cash,2024-07-03
27574,8133,9,Wallet,2024-10-23
27575,9491,6,Card,2024-12-03
27576,886,5,Card,2024-06-26
27577,7493,1,Wallet,2024-11-15
27578,9393,3,UPI,2025-01-29
27579,4844,8,Wallet,2024-10-04
27580,4039,1,Wallet,2024-08-06
27581,2291,1,UPI,2024-12-11
27582,3895,8,UPI,2024-10-22
27583,4597,7,Card,2025-03-22
27584,205,2,UPI,2024-09-29
27585,9676,6,Wallet,2025-04-24
27586,5503,9,Cash,2024-08-15
27587,8198,8,Wallet,2025-05-20
27588,7821,6,Card,2024-07-12
27589,8141,2,Wallet,2024-08-01
27590,532,3,Cash,2024-07-19
27591,8017,3,Card,2024-08-02
27592,227,9,UPI,2024-12-31
27593,6143,9,Cash,2024-11-05
27594,7483,5,Card,2024-12-24
27595,2100,5,Wallet,2025-05-12
27596,7314,8,Card,2025-02-06
27597,7291,3,Card,2024-10-16
27598,4567,9,Card,2024-06-14
27599,9089,5,Card,2024-08-18
27600,9513,9,Cash,2024-08-17
27601,2662,10,Wallet,2024-06-30
27602,1665,9,Wallet,2024-08-20
27603,1526,4,Card,2025-03-11
27604,3751,2,Wallet,2024-10-16
27605,6758,7,Card,2025-01-08
27606,3655,1,Wallet,2025-04-10
27607,2568,7,UPI,2024-09-27
27608,1097,1,Cash,2024-09-12
27609,3099,5,Wallet,2025-02-04
27610,3241,1,Cash,2024-12-24
27611,7968,8,Card,2025-03-06
27612,6729,1,UPI,2025-02-10
27613,5329,6,Card,2025-05-14
27614,7779,1,Wallet,2024-12-03
27615,8080,2,UPI,2025-01-26
27616,3615,4,UPI,2025-04-25
27617,848,8,Card,2024-11-02
27618,3617,3,Wallet,2024-10-22
27619,2705,8,Cash,2024-08-28
27620,6755,7,Cash,2025-03-22
27621,3894,6,Cash,2024-10-03
27622,2995,10,Wallet,2025-05-09
27623,4534,1,Cash,2024-09-07
27624,1501,6,Card,2024-07-15
27625,2443,6,Wallet,2024-06-10
27626,1726,10,Cash,2025-02-27
27627,9758,8,Cash,2025-05-18
27628,7342,6,Cash,2025-01-23
27629,9936,2,UPI,2024-11-06
27630,326,10,Cash,2024-08-21
27631,4418,3,Cash,2025-01-06
27632,2667,2,Cash,2025-02-10
27633,9402,3,Cash,2024-12-08
27634,4362,1,Cash,2024-07-06
27635,7153,7,Cash,2024-09-20
27636,842,5,Wallet,2024-05-31
27637,4779,9,UPI,2024-05-26
27638,2072,7,UPI,2024-06-06
27639,1285,1,Card,2024-06-08
27640,1379,1,Cash,2024-11-25
27641,6340,2,Cash,2025-03-29
27642,2659,7,Card,2024-10-29
27643,3562,7,UPI,2025-03-25
27644,6008,9,Card,2024-05-30
27645,5453,3,Wallet,2024-07-10
27646,4013,3,Card,2024-11-30
27647,1979,8,Cash,2025-02-21
27648,4417,6,UPI,2024-08-09
27649,5497,3,UPI,2024-09-15
27650,7875,8,Wallet,2025-04-01
27651,2225,3,Wallet,2025-03-24
27652,7090,6,Wallet,2024-08-13
27653,954,1,Card,2024-10-29
27654,6935,4,Cash,2025-04-27
27655,5918,6,Card,2025-01-19
27656,8262,5,Cash,2024-12-29
27657,9287,4,Wallet,2025-03-06
27658,5743,10,Card,2024-11-23
27659,4254,1,Wallet,2024-12-25
27660,549,4,Cash,2024-10-10
27661,1840,1,Card,2024-10-19
27662,1952,10,Cash,2024-06-12
27663,9251,4,Wallet,2025-04-07
27664,2508,3,Cash,2024-05-28
27665,9075,7,Wallet,2024-07-09
27666,6351,6,Cash,2025-01-09
27667,7604,6,Wallet,2025-02-28
27668,2626,10,UPI,2024-07-26
27669,5894,3,Wallet,2025-02-06
27670,7401,6,Wallet,2025-04-09
27671,2154,3,Card,2024-11-08
27672,4762,7,Wallet,2025-02-07
27673,7186,2,Card,2024-11-17
27674,3567,9,Card,2024-12-04
27675,260,10,Card,2024-10-14
27676,9701,2,Card,2024-06-30
27677,8505,1,Card,2025-02-20
27678,1845,4,Wallet,2024-07-02
27679,7270,8,Cash,2024-10-31
27680,1534,7,Cash,2024-08-08
27681,5597,6,Wallet,2025-03-06
27682,4770,10,UPI,2024-08-12
27683,9616,7,Wallet,2024-10-17
27684,2021,4,Wallet,2024-08-28
27685,6359,8,Cash,2024-07-30
27686,5503,4,Cash,2024-08-05
27687,5244,10,Cash,2024-10-25
27688,1692,8,Wallet,2025-03-11
27689,9921,5,Card,2025-02-18
27690,8520,9,Cash,2025-02-27
27691,1589,7,UPI,2024-12-09
27692,3754,10,Wallet,2024-11-25
27693,98,10,UPI,2025-04-14
27694,4755,6,Card,2024-09-14
27695,6174,2,UPI,2024-11-11
27696,9290,6,Card,2024-10-25
27697,8053,1,Cash,2024-10-18
27698,5019,2,Card,2025-02-18
27699,5705,5,UPI,2025-01-20
27700,7912,7,Card,2024-07-02
27701,8277,1,Cash,2025-01-21
27702,1278,2,Wallet,2024-11-03
27703,519,4,Card,2024-06-15
27704,5427,9,Card,2025-05-10
27705,7816,8,Card,2024-08-16
27706,184,10,Wallet,2025-03-17
27707,9165,9,Cash,2024-12-09
27708,2389,4,Wallet,2024-09-30
27709,4323,7,Wallet,2024-07-10
27710,4933,3,Card,2024-11-13
27711,3828,8,Wallet,2024-10-14
27712,2498,7,Cash,2024-12-03
27713,3480,8,Cash,2024-08-10
27714,8758,9,Card,2024-12-10
27715,1936,6,Wallet,2025-02-22
27716,6276,4,Cash,2025-01-08
27717,9019,3,UPI,2024-09-13
27718,350,3,Cash,2025-04-11
27719,99,6,Wallet,2024-08-30
27720,1770,8,Wallet,2025-03-24
27721,1805,8,Cash,2024-11-10
27722,9253,8,Cash,2024-07-15
27723,8113,9,UPI,2024-07-29
27724,4171,1,UPI,2024-08-12
27725,402,7,UPI,2024-11-28
27726,8380,10,Wallet,2024-06-30
27727,8331,9,UPI,2024-08-18
27728,143,2,Wallet,2024-08-27
27729,221,4,Cash,2024-09-11
27730,4241,6,Card,2024-08-02
27731,7002,4,UPI,2024-05-29
27732,388,9,UPI,2025-01-22
27733,5992,10,UPI,2024-09-12
27734,560,1,UPI,2024-12-11
27735,1840,9,UPI,2024-09-09
27736,1772,10,UPI,2024-08-28
27737,8557,1,Card,2025-04-12
27738,8609,1,UPI,2024-08-15
27739,7677,5,Cash,2025-03-18
27740,9828,1,UPI,2025-03-12
27741,2069,10,Wallet,2025-03-21
27742,6758,9,Cash,2025-03-20
27743,517,6,Cash,2025-02-05
27744,9413,9,Cash,2025-04-30
27745,661,5,UPI,2025-01-31
27746,3417,6,UPI,2024-06-15
27747,8522,2,Wallet,2024-06-14
27748,378,9,UPI,2024-07-27
27749,160,3,Card,2024-07-28
27750,9456,5,Wallet,2024-06-17
27751,4175,8,Cash,2025-03-24
27752,2200,5,Card,2025-04-13
27753,9417,10,Cash,2024-12-27
27754,6277,4,Wallet,2025-04-05
27755,1989,4,Wallet,2025-03-25
27756,6778,5,Wallet,2024-07-13
27757,6313,3,Card,2024-06-23
27758,8169,10,Card,2024-10-07
27759,866,4,UPI,2025-01-08
27760,8583,5,Cash,2024-06-09
27761,9601,4,UPI,2025-01-04
27762,4916,3,UPI,2024-07-21
27763,6242,1,Card,2024-11-30
27764,7136,2,Wallet,2025-02-19
27765,1555,9,Card,2025-04-30
27766,4048,10,Cash,2025-03-12
27767,132,2,UPI,2025-02-03
27768,3680,2,Wallet,2024-06-24
27769,6354,5,Card,2024-07-19
27770,3077,10,Wallet,2024-06-25
27771,1522,9,Cash,2024-12-13
27772,3270,3,Wallet,2024-11-16
27773,441,9,Wallet,2024-08-25
27774,9934,4,Cash,2024-08-12
27775,1204,3,Cash,2024-10-09
27776,8433,5,Wallet,2024-06-08
27777,3392,7,Cash,2025-02-05
27778,3722,7,Card,2024-10-06
27779,6776,2,Card,2025-02-23
27780,7161,7,UPI,2025-01-09
27781,7876,7,Card,2024-12-20
27782,9396,2,UPI,2025-03-06
27783,1888,10,UPI,2024-10-14
27784,4271,9,Card,2024-12-20
27785,8390,8,UPI,2024-11-16
27786,7706,2,Card,2025-01-17
27787,4195,6,Wallet,2024-12-05
27788,745,8,Wallet,2025-03-20
27789,5547,9,Cash,2025-01-21
27790,453,1,Card,2024-12-27
27791,3263,7,Wallet,2024-10-22
27792,7746,10,Cash,2025-05-02
27793,499,5,Cash,2025-05-08
27794,141,9,Card,2025-04-14
27795,1715,9,UPI,2024-08-15
27796,676,3,Card,2025-05-15
27797,3506,10,UPI,2025-03-05
27798,3603,7,Card,2024-05-29
27799,6676,3,Cash,2025-02-10
27800,9110,4,Wallet,2025-05-15
27801,6505,8,UPI,2025-01-23
27802,4804,1,Wallet,2025-03-18
27803,1731,4,Card,2025-01-27
27804,5977,4,Card,2024-11-06
27805,7812,3,UPI,2024-10-25
27806,7029,2,Cash,2025-04-27
27807,3719,8,Card,2024-07-24
27808,7089,6,Card,2025-04-21
27809,1625,2,Wallet,2025-04-25
27810,1807,8,UPI,2025-02-14
27811,9647,8,Wallet,2024-11-16
27812,8546,7,UPI,2024-12-05
27813,2934,8,Wallet,2025-03-04
27814,941,9,Card,2025-02-26
27815,7788,3,UPI,2024-05-23
27816,3946,2,UPI,2025-02-03
27817,7059,7,Wallet,2024-11-15
27818,4849,2,UPI,2024-08-28
27819,8422,3,UPI,2024-08-13
27820,4853,6,UPI,2025-04-11
27821,6460,9,UPI,2024-10-02
27822,4858,9,UPI,2024-10-29
27823,7739,10,Card,2024-06-27
27824,238,2,Wallet,2024-09-07
27825,3773,1,Cash,2025-03-27
27826,7736,6,Cash,2024-12-06
27827,2782,7,Wallet,2024-08-22
27828,7088,8,Wallet,2025-04-05
27829,1985,4,Card,2024-11-29
27830,1053,7,UPI,2025-01-19
27831,7659,9,UPI,2024-10-24
27832,5255,1,Wallet,2024-06-15
27833,351,3,Cash,2024-06-07
27834,913,5,Wallet,2024-07-15
27835,4446,7,Cash,2025-04-22
27836,9497,5,Cash,2024-10-11
27837,292,1,Cash,2024-07-23
27838,9405,1,Card,2024-12-02
27839,7751,1,Card,2024-10-19
27840,468,8,Cash,2025-01-22
27841,3278,7,Cash,2025-02-23
27842,5362,3,UPI,2025-04-16
27843,5304,4,Wallet,2024-08-21
27844,3576,8,UPI,2025-01-05
27845,6593,7,Card,2025-04-06
27846,4326,7,Wallet,2025-01-15
27847,1065,6,Card,2024-10-10
27848,4889,9,Card,2024-09-14
27849,9886,6,UPI,2024-08-24
27850,2395,1,UPI,2024-11-22
27851,8279,5,Wallet,2024-06-18
27852,2921,8,Card,2025-03-20
27853,6859,6,Cash,2024-11-16
27854,4,5,Wallet,2024-09-24
27855,5941,9,Card,2024-05-25
27856,8049,7,UPI,2024-07-31
27857,9714,7,Cash,2024-08-08
27858,1978,1,Cash,2025-01-21
27859,9667,2,UPI,2024-05-27
27860,9323,10,Cash,2025-01-04
27861,9073,5,Card,2024-11-03
27862,9594,3,Card,2025-04-05
27863,1751,8,Wallet,2025-02-10
27864,2,4,Cash,2025-04-09
27865,9337,7,Wallet,2025-04-16
27866,9831,5,UPI,2024-09-07
27867,8341,6,Cash,2024-06-30
27868,4248,7,Card,2025-05-03
27869,7733,8,Cash,2025-05-02
27870,6036,3,UPI,2024-11-12
27871,2044,3,Wallet,2024-10-03
27872,1703,2,Card,2025-02-09
27873,5948,6,Card,2024-05-28
27874,1388,2,UPI,2025-01-21
27875,9856,1,Cash,2024-07-21
27876,5827,1,UPI,2025-05-12
27877,9443,9,Card,2024-10-17
27878,4463,1,Card,2024-08-11
27879,2037,7,Wallet,2024-10-10
27880,6406,5,UPI,2025-04-19
27881,6790,6,Wallet,2024-06-01
27882,6120,10,Cash,2025-03-24
27883,538,9,Wallet,2024-09-13
27884,9747,3,Wallet,2025-03-17
27885,8983,6,Cash,2024-09-14
27886,6864,7,Wallet,2025-03-18
27887,1949,2,UPI,2024-08-02
27888,5179,6,Wallet,2025-02-15
27889,5105,6,Wallet,2024-06-25
27890,4144,5,UPI,2024-06-10
27891,9628,7,Card,2025-03-26
27892,2849,9,Wallet,2024-06-29
27893,8306,7,UPI,2024-12-03
27894,2344,2,Card,2024-12-31
27895,4534,4,UPI,2025-01-28
27896,162,1,Wallet,2024-08-20
27897,8696,2,UPI,2025-04-20
27898,2635,9,Card,2024-11-18
27899,5102,7,UPI,2024-11-16
27900,5767,8,Cash,2024-10-21
27901,9587,8,Cash,2024-07-31
27902,1510,2,UPI,2024-06-20
27903,2320,5,Card,2024-07-12
27904,6106,1,Cash,2024-10-23
27905,8672,9,UPI,2025-02-25
27906,8947,5,Cash,2024-10-29
27907,4000,1,Wallet,2024-11-06
27908,8396,7,Wallet,2024-09-27
27909,3350,9,Cash,2024-10-03
27910,4212,1,UPI,2024-10-17
27911,392,1,Cash,2024-06-18
27912,7952,1,Card,2024-09-01
27913,6832,7,Cash,2025-03-01
27914,2774,10,Wallet,2025-02-05
27915,2417,3,Cash,2024-07-24
27916,1239,9,UPI,2025-03-19
27917,6713,9,Cash,2024-06-25
27918,741,7,Cash,2025-02-07
27919,6471,3,Card,2025-05-18
27920,9728,10,Card,2025-01-27
27921,7492,8,Wallet,2024-09-05
27922,369,6,Cash,2024-06-05
27923,4910,4,Wallet,2025-02-17
27924,5220,8,Card,2025-03-08
27925,9291,3,UPI,2024-11-07
27926,7605,1,Wallet,2025-04-10
27927,9584,4,Wallet,2025-04-22
27928,6207,9,Wallet,2024-11-13
27929,1648,7,UPI,2024-07-17
27930,9871,1,Wallet,2025-02-17
27931,2825,1,Cash,2024-12-19
27932,4171,1,Cash,2024-09-23
27933,5910,6,UPI,2025-01-26
27934,3782,10,Cash,2024-08-02
27935,3129,10,Wallet,2025-04-03
27936,9465,9,Wallet,2025-03-07
27937,1980,3,UPI,2024-12-08
27938,6613,3,Wallet,2024-07-12
27939,6023,7,UPI,2024-09-04
27940,6082,6,Card,2025-03-29
27941,9769,9,UPI,2024-06-14
27942,7833,3,Wallet,2025-02-05
27943,9662,7,Cash,2024-12-04
27944,9172,7,Wallet,2025-05-09
27945,1256,9,Wallet,2024-07-14
27946,9834,6,UPI,2025-01-02
27947,300,9,Cash,2024-05-22
27948,7810,6,Wallet,2024-08-04
27949,4522,2,Cash,2024-06-05
27950,3043,6,Card,2025-05-06
27951,8593,5,Wallet,2025-03-03
27952,1281,6,Wallet,2024-06-22
27953,9054,9,UPI,2025-01-26
27954,4590,6,Card,2025-02-01
27955,8134,5,UPI,2024-05-22
27956,6633,5,Card,2025-05-19
27957,2785,3,Cash,2025-03-23
27958,7399,5,Cash,2024-12-03
27959,6709,5,Wallet,2025-03-20
27960,7174,10,Card,2024-06-22
27961,4160,3,Wallet,2024-11-25
27962,9304,7,UPI,2024-06-11
27963,9249,8,Cash,2024-12-14
27964,9288,7,UPI,2025-03-01
27965,2301,2,UPI,2024-12-10
27966,6251,7,UPI,2024-10-13
27967,7970,1,Wallet,2024-06-03
27968,3992,3,Cash,2024-09-23
27969,514,10,Cash,2024-09-06
27970,4232,4,Cash,2025-01-28
27971,6553,6,Cash,2024-09-11
27972,8313,9,Wallet,2024-09-13
27973,9694,9,Wallet,2025-03-10
27974,2848,6,Card,2025-04-11
27975,1118,9,UPI,2025-05-14
27976,8697,6,UPI,2025-05-07
27977,9816,7,Wallet,2024-05-20
27978,7862,6,Wallet,2024-11-24
27979,2239,3,UPI,2024-12-29
27980,6601,1,Cash,2024-10-04
27981,2434,4,UPI,2024-11-12
27982,8995,1,Wallet,2024-11-02
27983,7010,10,Card,2025-01-06
27984,7167,1,UPI,2025-04-26
27985,4374,5,Cash,2025-01-24
27986,8147,8,Cash,2024-08-04
27987,1472,1,Cash,2024-10-21
27988,9019,5,Cash,2024-08-31
27989,1429,8,Cash,2024-12-12
27990,4875,3,Card,2024-12-18
27991,7924,6,Card,2024-12-17
27992,4307,7,Cash,2024-07-30
27993,3782,10,Wallet,2024-09-26
27994,2318,8,Card,2024-07-30
27995,6689,3,Cash,2025-04-05
27996,1007,1,Wallet,2025-03-04
27997,1638,10,Wallet,2024-08-01
27998,9037,8,Cash,2024-12-20
27999,5112,4,Card,2025-01-27
28000,7450,2,Cash,2024-05-30
28001,3288,1,Card,2024-08-15
28002,5441,6,UPI,2024-10-21
28003,2862,1,UPI,2024-07-17
28004,639,6,Cash,2024-06-21
28005,8685,8,Cash,2024-08-01
28006,5726,3,Card,2024-12-13
28007,2176,6,UPI,2024-08-02
28008,5596,6,UPI,2025-04-14
28009,1486,5,Wallet,2025-01-19
28010,6582,3,Cash,2025-05-12
28011,4544,6,UPI,2024-12-13
28012,5222,1,Cash,2024-08-27
28013,8751,4,UPI,2024-06-27
28014,3749,8,Cash,2024-05-29
28015,9162,6,Wallet,2024-10-16
28016,5033,4,Cash,2024-09-11
28017,6427,6,Wallet,2025-03-08
28018,4010,1,UPI,2025-01-13
28019,5324,3,UPI,2024-12-24
28020,8278,7,Card,2024-07-22
28021,5444,1,UPI,2024-07-10
28022,6308,2,UPI,2024-06-24
28023,3129,3,Cash,2024-11-05
28024,4302,4,Card,2025-03-28
28025,6028,6,Card,2024-05-31
28026,5410,9,Card,2025-02-08
28027,947,1,Card,2025-04-15
28028,3209,4,Wallet,2025-01-08
28029,3441,4,Card,2025-04-26
28030,1546,6,Card,2024-10-17
28031,3508,1,Card,2025-04-23
28032,30,9,Wallet,2024-10-16
28033,9664,1,Wallet,2024-12-01
28034,1410,10,Cash,2025-05-18
28035,3680,1,Cash,2024-05-24
28036,8721,3,Wallet,2025-03-31
28037,5148,1,Card,2025-04-27
28038,126,4,Card,2024-08-24
28039,4909,7,Wallet,2024-06-03
28040,6643,9,Cash,2025-02-17
28041,3259,4,Wallet,2024-07-24
28042,8846,6,UPI,2025-05-15
28043,8142,2,Cash,2024-09-10
28044,8933,7,Wallet,2024-10-21
28045,2262,8,Cash,2024-11-07
28046,7954,3,UPI,2024-10-24
28047,8483,1,Wallet,2024-06-01
28048,1694,2,UPI,2025-04-06
28049,5888,2,UPI,2025-02-18
28050,4645,6,Wallet,2025-04-24
