sale_item_id,sale_id,product_id,quantity,unit_price
60324,20126,89,2,1328
60325,20127,82,4,1303
60326,20127,23,2,968
60327,20127,75,4,1154
60328,20127,95,1,1778
60329,20128,16,4,1595
60330,20128,87,4,1612
60331,20128,68,3,975
60332,20129,60,4,1039
60333,20129,70,1,763
60334,20130,84,4,1610
60335,20130,12,2,1437
60336,20130,5,1,1329
60337,20130,37,4,946
60338,20131,15,2,286
60339,20132,92,2,901
60340,20132,94,2,928
60341,20133,29,4,1414
60342,20133,52,4,1789
60343,20133,2,3,1658
60344,20133,18,1,1070
60345,20133,44,2,1698
60346,20134,66,1,212
60347,20135,63,4,586
60348,20135,45,3,898
60349,20136,85,2,1224
60350,20136,80,1,233
60351,20136,23,2,968
60352,20136,42,1,709
60353,20136,7,3,1923
60354,20137,93,4,600
60355,20137,8,2,1243
60356,20137,73,4,290
60357,20137,19,4,1886
60358,20137,69,1,1568
60359,20138,25,1,1714
60360,20138,50,2,1156
60361,20138,9,2,1837
60362,20138,85,4,1224
60363,20138,41,4,1281
60364,20139,47,2,388
60365,20139,52,1,1789
60366,20139,92,4,901
60367,20139,35,2,220
60368,20140,97,3,400
60369,20140,96,4,360
60370,20140,4,3,1493
60371,20140,37,3,946
60372,20140,10,4,320
60373,20141,4,3,1493
60374,20142,68,4,975
60375,20143,15,4,286
60376,20143,36,1,451
60377,20143,3,1,1059
60378,20144,96,1,360
60379,20144,26,3,1636
60380,20144,25,4,1714
60381,20144,32,1,1383
60382,20144,48,1,1156
60383,20145,79,3,974
60384,20145,82,2,1303
60385,20146,36,2,451
60386,20146,87,2,1612
60387,20146,28,4,584
60388,20146,52,3,1789
60389,20146,100,3,1014
60390,20147,62,3,1496
60391,20147,60,1,1039
60392,20147,22,3,1531
60393,20148,67,2,440
60394,20148,96,1,360
60395,20148,80,3,233
60396,20148,92,3,901
60397,20148,47,1,388
60398,20149,21,3,1884
60399,20149,12,2,1437
60400,20149,15,4,286
60401,20150,76,1,1677
60402,20150,34,4,1536
60403,20150,67,4,440
60404,20150,83,3,1784
60405,20150,31,2,475
60406,20151,4,4,1493
60407,20151,10,4,320
60408,20151,30,3,1154
60409,20151,47,2,388
60410,20152,29,3,1414
60411,20152,35,4,220
60412,20152,63,3,586
60413,20152,21,3,1884
60414,20153,77,1,1650
60415,20153,81,4,404
60416,20153,32,3,1383
60417,20154,85,3,1224
60418,20154,8,1,1243
60419,20154,34,2,1536
60420,20155,38,4,1055
60421,20155,59,1,219
60422,20155,45,2,898
60423,20155,72,4,1562
60424,20155,82,2,1303
60425,20156,27,1,1004
60426,20157,32,4,1383
60427,20157,90,2,1994
60428,20158,87,2,1612
60429,20159,94,2,928
60430,20159,25,1,1714
60431,20159,5,4,1329
60432,20159,47,4,388
60433,20160,98,1,1194
60434,20160,96,1,360
60435,20160,74,2,1589
60436,20161,83,3,1784
60437,20161,85,2,1224
60438,20162,77,4,1650
60439,20162,50,4,1156
60440,20162,14,4,1681
60441,20162,29,3,1414
60442,20163,100,3,1014
60443,20164,30,1,1154
60444,20164,2,1,1658
60445,20164,23,3,968
60446,20164,31,3,475
60447,20164,37,1,946
60448,20165,16,1,1595
60449,20165,1,2,1325
60450,20166,89,1,1328
60451,20166,13,4,529
60452,20166,85,1,1224
60453,20166,71,1,1096
60454,20166,26,4,1636
60455,20167,22,3,1531
60456,20168,95,2,1778
60457,20168,97,1,400
60458,20168,48,3,1156
60459,20168,64,4,799
60460,20169,9,1,1837
60461,20169,22,2,1531
60462,20169,2,4,1658
60463,20169,71,2,1096
60464,20169,97,3,400
60465,20170,86,1,1220
60466,20170,81,2,404
60467,20170,27,4,1004
60468,20171,42,1,709
60469,20171,7,4,1923
60470,20172,41,1,1281
60471,20173,40,4,673
60472,20174,82,1,1303
60473,20174,85,2,1224
60474,20175,21,4,1884
60475,20175,100,4,1014
60476,20176,1,2,1325
60477,20176,49,2,885
60478,20176,55,4,1727
60479,20177,78,4,707
60480,20177,21,2,1884
60481,20177,6,4,1294
60482,20177,68,4,975
60483,20177,72,4,1562
60484,20178,98,4,1194
60485,20178,48,1,1156
60486,20178,90,3,1994
60487,20178,3,2,1059
60488,20178,63,3,586
60489,20179,75,3,1154
60490,20180,97,1,400
60491,20180,37,4,946
60492,20181,90,3,1994
60493,20182,74,2,1589
60494,20182,78,3,707
60495,20182,62,1,1496
60496,20183,25,2,1714
60497,20184,38,1,1055
60498,20184,100,2,1014
60499,20184,87,3,1612
60500,20184,82,3,1303
60501,20185,14,3,1681
60502,20185,5,1,1329
60503,20185,24,1,542
60504,20185,15,4,286
60505,20185,40,4,673
60506,20186,66,4,212
60507,20186,67,1,440
60508,20187,14,2,1681
60509,20187,9,1,1837
60510,20187,71,2,1096
60511,20188,98,4,1194
60512,20189,82,3,1303
60513,20189,3,3,1059
60514,20189,32,1,1383
60515,20189,25,3,1714
60516,20189,34,4,1536
60517,20190,42,2,709
60518,20190,71,4,1096
60519,20190,72,4,1562
60520,20190,82,3,1303
60521,20190,69,4,1568
60522,20191,92,1,901
60523,20191,88,3,764
60524,20191,78,3,707
60525,20191,86,1,1220
60526,20192,10,3,320
60527,20192,69,3,1568
60528,20193,30,1,1154
60529,20193,9,4,1837
60530,20193,23,4,968
60531,20194,49,2,885
60532,20195,85,4,1224
60533,20195,43,1,1904
60534,20196,93,1,600
60535,20196,82,2,1303
60536,20196,43,1,1904
60537,20197,53,1,1466
60538,20197,92,2,901
60539,20197,4,4,1493
60540,20197,24,2,542
60541,20198,100,1,1014
60542,20198,90,3,1994
60543,20199,51,2,761
60544,20199,6,1,1294
60545,20199,66,1,212
60546,20199,84,4,1610
60547,20200,73,4,290
60548,20200,16,3,1595
60549,20200,53,2,1466
60550,20201,13,1,529
60551,20201,25,2,1714
60552,20201,20,4,329
60553,20202,21,4,1884
60554,20202,75,4,1154
60555,20203,38,4,1055
60556,20203,98,4,1194
60557,20203,57,3,1707
60558,20203,59,4,219
60559,20203,88,1,764
60560,20204,74,2,1589
60561,20204,71,1,1096
60562,20204,98,1,1194
60563,20204,25,3,1714
60564,20204,28,4,584
60565,20205,76,4,1677
60566,20205,98,2,1194
60567,20205,99,4,468
60568,20205,26,1,1636
60569,20206,34,3,1536
60570,20206,60,1,1039
60571,20206,20,4,329
60572,20206,80,4,233
60573,20207,58,4,845
60574,20208,76,2,1677
60575,20208,13,3,529
60576,20208,49,2,885
60577,20208,95,1,1778
60578,20209,99,4,468
60579,20210,19,4,1886
60580,20210,17,4,1322
60581,20211,28,4,584
60582,20211,97,3,400
60583,20211,57,3,1707
60584,20211,55,4,1727
60585,20212,8,2,1243
60586,20212,18,1,1070
60587,20212,36,2,451
60588,20212,75,4,1154
60589,20213,82,3,1303
60590,20214,4,4,1493
60591,20214,88,2,764
60592,20214,91,4,1699
60593,20215,80,1,233
60594,20215,56,4,1353
60595,20216,91,4,1699
60596,20216,92,3,901
60597,20216,52,2,1789
60598,20217,64,3,799
60599,20217,89,1,1328
60600,20217,61,4,365
60601,20218,71,1,1096
60602,20218,50,2,1156
60603,20218,41,3,1281
60604,20218,31,1,475
60605,20218,81,1,404
60606,20219,34,3,1536
60607,20219,84,1,1610
60608,20219,39,1,1783
60609,20219,33,3,658
60610,20219,70,1,763
60611,20220,81,3,404
60612,20220,57,2,1707
60613,20220,2,3,1658
60614,20221,27,1,1004
60615,20221,94,2,928
60616,20222,37,3,946
60617,20222,82,4,1303
60618,20222,8,4,1243
60619,20222,6,2,1294
60620,20223,98,4,1194
60621,20223,39,4,1783
60622,20223,1,1,1325
60623,20224,79,1,974
60624,20224,37,1,946
60625,20225,100,3,1014
60626,20225,90,1,1994
60627,20225,59,4,219
60628,20226,9,1,1837
60629,20226,37,4,946
60630,20227,12,1,1437
60631,20227,49,4,885
60632,20227,92,2,901
60633,20228,46,2,1174
60634,20229,3,4,1059
60635,20229,21,4,1884
60636,20229,91,3,1699
60637,20230,27,3,1004
60638,20230,58,3,845
60639,20230,45,4,898
60640,20231,76,3,1677
60641,20232,56,3,1353
60642,20232,90,4,1994
60643,20232,79,1,974
60644,20233,4,3,1493
60645,20233,79,4,974
60646,20233,66,2,212
60647,20233,19,2,1886
60648,20233,43,4,1904
60649,20234,100,3,1014
60650,20234,48,3,1156
60651,20234,5,4,1329
60652,20234,37,2,946
60653,20235,64,3,799
60654,20235,69,2,1568
60655,20235,81,3,404
60656,20236,94,3,928
60657,20236,40,2,673
60658,20236,28,3,584
60659,20237,41,4,1281
60660,20237,43,1,1904
60661,20237,80,2,233
60662,20238,9,1,1837
60663,20239,61,2,365
60664,20239,44,1,1698
60665,20239,21,3,1884
60666,20239,92,2,901
60667,20239,96,3,360
60668,20240,7,3,1923
60669,20240,75,1,1154
60670,20240,80,3,233
60671,20241,73,3,290
60672,20241,82,4,1303
60673,20241,99,3,468
60674,20241,38,3,1055
60675,20242,83,2,1784
60676,20242,5,2,1329
60677,20242,80,2,233
60678,20243,89,3,1328
60679,20243,44,1,1698
60680,20243,64,2,799
60681,20244,83,1,1784
60682,20244,86,1,1220
60683,20244,43,4,1904
60684,20244,68,3,975
60685,20244,2,1,1658
60686,20245,84,2,1610
60687,20245,73,4,290
60688,20245,70,3,763
60689,20245,35,1,220
60690,20245,86,2,1220
60691,20246,81,3,404
60692,20246,45,4,898
60693,20246,37,2,946
60694,20246,91,3,1699
60695,20246,35,3,220
60696,20247,52,1,1789
60697,20247,45,3,898
60698,20248,77,2,1650
60699,20249,100,4,1014
60700,20250,16,4,1595
60701,20250,45,2,898
60702,20250,84,3,1610
60703,20251,47,2,388
60704,20252,13,3,529
60705,20253,46,1,1174
60706,20253,18,1,1070
60707,20253,80,3,233
60708,20254,42,1,709
60709,20254,97,3,400
60710,20254,19,3,1886
60711,20254,70,2,763
60712,20254,56,3,1353
60713,20255,79,3,974
60714,20255,69,2,1568
60715,20255,54,2,1030
60716,20255,20,2,329
60717,20256,80,1,233
60718,20256,93,1,600
60719,20256,22,3,1531
60720,20257,68,1,975
60721,20258,80,4,233
60722,20258,66,1,212
60723,20258,100,2,1014
60724,20258,54,2,1030
60725,20258,65,3,514
60726,20259,80,2,233
60727,20260,84,4,1610
60728,20260,52,2,1789
60729,20260,86,3,1220
60730,20260,50,2,1156
60731,20260,34,2,1536
60732,20261,46,3,1174
60733,20261,43,2,1904
60734,20261,100,3,1014
60735,20261,33,2,658
60736,20261,47,2,388
60737,20262,14,1,1681
60738,20262,15,1,286
60739,20262,7,4,1923
60740,20263,62,2,1496
60741,20263,18,1,1070
60742,20263,20,4,329
60743,20264,26,4,1636
60744,20264,24,3,542
60745,20264,39,4,1783
60746,20264,53,4,1466
60747,20264,57,2,1707
60748,20265,88,4,764
60749,20265,94,3,928
60750,20265,14,4,1681
60751,20265,10,4,320
60752,20265,49,3,885
60753,20266,72,4,1562
60754,20266,71,4,1096
60755,20266,40,2,673
60756,20267,4,3,1493
60757,20268,90,3,1994
60758,20268,71,2,1096
60759,20268,74,3,1589
60760,20268,4,2,1493
60761,20268,53,3,1466
60762,20269,24,1,542
60763,20269,22,2,1531
60764,20270,25,2,1714
60765,20270,70,3,763
60766,20270,92,1,901
60767,20270,4,3,1493
60768,20271,66,4,212
60769,20271,69,2,1568
60770,20271,88,1,764
60771,20272,39,3,1783
60772,20273,2,1,1658
60773,20274,99,2,468
60774,20274,81,1,404
60775,20274,75,2,1154
60776,20275,35,4,220
60777,20275,32,1,1383
60778,20275,13,3,529
60779,20276,2,4,1658
60780,20276,37,3,946
60781,20277,69,4,1568
60782,20277,34,2,1536
60783,20277,17,3,1322
60784,20277,15,2,286
60785,20277,28,4,584
60786,20278,77,2,1650
60787,20278,55,3,1727
60788,20278,44,1,1698
60789,20278,58,3,845
60790,20278,39,3,1783
60791,20279,72,4,1562
60792,20279,71,2,1096
60793,20280,61,4,365
60794,20280,53,4,1466
60795,20280,73,4,290
60796,20281,31,1,475
60797,20281,19,2,1886
60798,20281,98,4,1194
60799,20281,68,4,975
60800,20282,99,1,468
60801,20282,88,1,764
60802,20282,4,2,1493
60803,20282,49,1,885
60804,20283,41,2,1281
60805,20283,39,4,1783
60806,20284,66,4,212
60807,20284,4,2,1493
60808,20284,22,4,1531
60809,20284,100,2,1014
60810,20284,31,2,475
60811,20285,5,4,1329
60812,20285,18,3,1070
60813,20285,54,1,1030
60814,20285,35,2,220
60815,20285,19,3,1886
60816,20286,3,1,1059
60817,20286,80,3,233
60818,20287,86,3,1220
60819,20287,70,2,763
60820,20288,34,3,1536
60821,20288,52,2,1789
60822,20288,96,2,360
60823,20288,35,2,220
60824,20289,70,1,763
60825,20289,65,1,514
60826,20289,42,2,709
60827,20290,15,2,286
60828,20291,20,4,329
60829,20292,9,3,1837
60830,20292,22,1,1531
60831,20292,35,1,220
60832,20292,82,3,1303
60833,20292,46,3,1174
60834,20293,34,1,1536
60835,20293,33,3,658
60836,20293,14,3,1681
60837,20294,31,2,475
60838,20294,37,3,946
60839,20294,69,4,1568
60840,20295,57,1,1707
60841,20296,81,2,404
60842,20296,19,1,1886
60843,20296,4,1,1493
60844,20297,34,2,1536
60845,20297,52,1,1789
60846,20297,62,3,1496
60847,20297,48,4,1156
60848,20298,28,4,584
60849,20299,28,2,584
60850,20299,92,2,901
60851,20299,97,4,400
60852,20299,31,1,475
60853,20299,44,1,1698
60854,20300,38,2,1055
60855,20300,30,3,1154
60856,20300,63,1,586
60857,20301,86,1,1220
60858,20302,84,3,1610
60859,20302,57,4,1707
60860,20303,84,3,1610
60861,20303,21,4,1884
60862,20304,57,3,1707
60863,20304,6,4,1294
60864,20305,10,2,320
60865,20305,80,2,233
60866,20305,57,4,1707
60867,20305,30,3,1154
60868,20306,91,3,1699
60869,20306,54,4,1030
60870,20306,37,2,946
60871,20307,79,1,974
60872,20307,48,2,1156
60873,20307,89,4,1328
60874,20307,33,4,658
60875,20308,36,3,451
60876,20308,92,1,901
60877,20309,97,4,400
60878,20310,33,1,658
60879,20310,68,4,975
60880,20310,14,2,1681
60881,20311,100,3,1014
60882,20311,39,1,1783
60883,20311,28,1,584
60884,20311,22,2,1531
60885,20311,41,3,1281
60886,20312,39,3,1783
60887,20312,56,2,1353
60888,20313,3,3,1059
60889,20313,23,2,968
60890,20313,81,4,404
60891,20314,80,4,233
60892,20314,65,4,514
60893,20314,88,4,764
60894,20314,57,4,1707
60895,20315,63,1,586
60896,20315,87,4,1612
60897,20315,55,1,1727
60898,20316,59,1,219
60899,20316,80,3,233
60900,20317,89,3,1328
60901,20317,5,3,1329
60902,20317,76,4,1677
60903,20318,1,4,1325
60904,20318,82,2,1303
60905,20319,30,4,1154
60906,20319,31,2,475
60907,20320,88,2,764
60908,20320,50,3,1156
60909,20320,72,3,1562
60910,20320,78,4,707
60911,20321,90,4,1994
60912,20321,43,3,1904
60913,20321,95,4,1778
60914,20322,47,3,388
60915,20322,70,1,763
60916,20322,61,4,365
60917,20322,55,2,1727
60918,20323,56,1,1353
60919,20324,9,2,1837
60920,20325,37,1,946
60921,20325,92,1,901
60922,20325,6,3,1294
60923,20325,32,2,1383
60924,20325,79,1,974
60925,20326,17,3,1322
60926,20326,36,2,451
60927,20326,66,3,212
60928,20326,44,3,1698
60929,20327,66,4,212
60930,20328,84,4,1610
60931,20328,61,4,365
60932,20328,41,1,1281
60933,20328,53,4,1466
60934,20329,76,2,1677
60935,20329,97,1,400
60936,20330,78,1,707
60937,20330,18,2,1070
60938,20330,38,4,1055
60939,20331,87,2,1612
60940,20332,38,3,1055
60941,20332,90,4,1994
60942,20333,9,4,1837
60943,20333,11,2,665
60944,20333,27,1,1004
60945,20334,31,3,475
60946,20334,87,2,1612
60947,20334,80,3,233
60948,20335,40,4,673
60949,20335,51,2,761
60950,20335,83,3,1784
60951,20335,95,3,1778
60952,20336,64,2,799
60953,20336,11,2,665
60954,20336,29,1,1414
60955,20336,14,4,1681
60956,20336,45,1,898
60957,20337,95,4,1778
60958,20337,5,1,1329
60959,20337,35,4,220
60960,20337,62,2,1496
60961,20338,2,2,1658
60962,20338,45,3,898
60963,20338,22,2,1531
60964,20338,21,3,1884
60965,20339,57,4,1707
60966,20339,12,4,1437
60967,20339,27,3,1004
60968,20339,36,3,451
60969,20340,54,4,1030
60970,20340,82,2,1303
60971,20341,42,4,709
60972,20341,73,2,290
60973,20341,70,3,763
60974,20341,51,3,761
60975,20341,96,3,360
60976,20342,6,3,1294
60977,20342,92,2,901
60978,20342,78,2,707
60979,20342,13,4,529
60980,20343,73,1,290
60981,20344,67,3,440
60982,20344,94,3,928
60983,20345,14,3,1681
60984,20345,46,4,1174
60985,20345,22,2,1531
60986,20346,49,4,885
60987,20346,64,1,799
60988,20346,88,4,764
60989,20346,45,2,898
60990,20346,2,4,1658
60991,20347,13,1,529
60992,20347,81,4,404
60993,20347,49,4,885
60994,20348,70,4,763
60995,20349,87,1,1612
60996,20349,21,1,1884
60997,20349,24,3,542
60998,20349,43,2,1904
60999,20349,62,3,1496
61000,20350,51,2,761
61001,20350,88,4,764
61002,20350,89,1,1328
61003,20350,7,3,1923
61004,20351,24,3,542
61005,20351,30,4,1154
61006,20351,83,1,1784
61007,20351,8,1,1243
61008,20352,77,2,1650
61009,20352,58,1,845
61010,20352,75,4,1154
61011,20352,66,1,212
61012,20353,100,4,1014
61013,20353,68,1,975
61014,20354,72,4,1562
61015,20355,67,4,440
61016,20356,48,3,1156
61017,20356,56,2,1353
61018,20357,91,4,1699
61019,20357,94,1,928
61020,20357,13,2,529
61021,20357,36,4,451
61022,20358,83,2,1784
61023,20358,39,1,1783
61024,20359,60,2,1039
61025,20360,17,4,1322
61026,20360,26,1,1636
61027,20360,96,1,360
61028,20360,62,4,1496
61029,20360,12,3,1437
61030,20361,57,3,1707
61031,20361,24,3,542
61032,20361,38,2,1055
61033,20361,40,1,673
61034,20361,8,1,1243
61035,20362,42,2,709
61036,20362,54,1,1030
61037,20362,62,4,1496
61038,20362,81,4,404
61039,20363,6,2,1294
61040,20363,52,3,1789
61041,20364,53,4,1466
61042,20364,99,2,468
61043,20364,29,3,1414
61044,20365,68,3,975
61045,20365,90,3,1994
61046,20366,82,2,1303
61047,20366,34,1,1536
61048,20367,64,4,799
61049,20367,38,4,1055
61050,20367,4,3,1493
61051,20367,22,1,1531
61052,20368,54,4,1030
61053,20368,11,4,665
61054,20368,38,1,1055
61055,20368,19,2,1886
61056,20369,81,1,404
61057,20369,77,1,1650
61058,20370,97,4,400
61059,20371,88,2,764
61060,20372,16,1,1595
61061,20372,48,3,1156
61062,20373,96,3,360
61063,20373,11,1,665
61064,20373,71,1,1096
61065,20374,18,4,1070
61066,20374,50,2,1156
61067,20374,89,3,1328
61068,20375,35,3,220
61069,20375,52,1,1789
61070,20375,5,4,1329
61071,20376,22,2,1531
61072,20376,90,4,1994
61073,20376,23,1,968
61074,20377,89,3,1328
61075,20377,79,3,974
61076,20377,38,4,1055
61077,20377,87,2,1612
61078,20377,78,2,707
61079,20378,60,3,1039
61080,20378,45,2,898
61081,20378,87,1,1612
61082,20379,100,1,1014
61083,20380,43,4,1904
61084,20381,90,1,1994
61085,20381,8,2,1243
61086,20381,84,3,1610
61087,20381,89,2,1328
61088,20381,13,3,529
61089,20382,60,1,1039
61090,20383,22,2,1531
61091,20383,88,4,764
61092,20384,18,3,1070
61093,20384,72,4,1562
61094,20384,47,1,388
61095,20385,5,4,1329
61096,20386,2,1,1658
61097,20386,70,3,763
61098,20387,16,4,1595
61099,20387,7,2,1923
61100,20387,78,1,707
61101,20387,57,1,1707
61102,20387,4,1,1493
61103,20388,100,1,1014
61104,20388,29,1,1414
61105,20388,67,1,440
61106,20388,81,1,404
61107,20388,41,3,1281
61108,20389,33,2,658
61109,20389,70,2,763
61110,20389,76,1,1677
61111,20390,39,4,1783
61112,20390,78,2,707
61113,20391,7,1,1923
61114,20391,96,2,360
61115,20392,31,4,475
61116,20392,16,4,1595
61117,20392,100,4,1014
61118,20392,34,2,1536
61119,20392,98,2,1194
61120,20393,29,4,1414
61121,20394,85,4,1224
61122,20394,56,2,1353
61123,20394,24,3,542
61124,20394,33,3,658
61125,20394,87,4,1612
61126,20395,74,1,1589
61127,20395,36,3,451
61128,20396,43,4,1904
61129,20396,40,1,673
61130,20396,82,3,1303
61131,20397,57,3,1707
61132,20397,69,3,1568
61133,20398,11,2,665
61134,20398,58,1,845
61135,20398,100,4,1014
61136,20398,10,3,320
61137,20398,51,3,761
61138,20399,19,2,1886
61139,20399,93,1,600
61140,20399,18,4,1070
61141,20399,23,4,968
61142,20399,95,1,1778
61143,20400,41,2,1281
61144,20400,70,3,763
61145,20400,28,2,584
61146,20400,88,2,764
61147,20400,25,1,1714
61148,20401,10,2,320
61149,20401,50,2,1156
61150,20401,31,3,475
61151,20402,75,2,1154
61152,20403,96,4,360
61153,20403,58,1,845
61154,20403,84,3,1610
61155,20403,7,1,1923
61156,20403,23,2,968
61157,20404,52,2,1789
61158,20404,62,2,1496
61159,20404,97,2,400
61160,20404,79,4,974
61161,20405,84,2,1610
61162,20405,2,1,1658
61163,20406,52,4,1789
61164,20406,62,4,1496
61165,20406,42,4,709
61166,20406,63,2,586
61167,20407,77,2,1650
61168,20407,64,1,799
61169,20407,84,4,1610
61170,20407,44,1,1698
61171,20408,77,2,1650
61172,20409,5,2,1329
61173,20409,35,1,220
61174,20410,85,3,1224
61175,20410,87,4,1612
61176,20410,44,4,1698
61177,20411,53,3,1466
61178,20411,37,3,946
61179,20411,90,4,1994
61180,20411,33,1,658
61181,20412,46,2,1174
61182,20412,97,4,400
61183,20412,24,4,542
61184,20413,63,4,586
61185,20413,59,4,219
61186,20413,28,1,584
61187,20414,27,4,1004
61188,20414,34,3,1536
61189,20414,26,3,1636
61190,20415,94,1,928
61191,20415,80,4,233
61192,20415,100,2,1014
61193,20416,7,2,1923
61194,20416,13,4,529
61195,20416,39,1,1783
61196,20417,60,1,1039
61197,20417,10,3,320
61198,20417,85,2,1224
61199,20417,54,2,1030
61200,20418,84,4,1610
61201,20418,30,1,1154
61202,20418,69,1,1568
61203,20418,25,1,1714
61204,20418,86,3,1220
61205,20419,80,4,233
61206,20420,28,1,584
61207,20420,94,1,928
61208,20421,13,4,529
61209,20421,85,3,1224
61210,20422,96,3,360
61211,20422,37,1,946
61212,20423,25,1,1714
61213,20423,50,2,1156
61214,20423,33,2,658
61215,20424,81,1,404
61216,20424,64,2,799
61217,20424,60,2,1039
61218,20424,49,1,885
61219,20425,65,3,514
61220,20425,56,3,1353
61221,20425,21,3,1884
61222,20425,34,4,1536
61223,20426,49,1,885
61224,20427,30,4,1154
61225,20427,85,1,1224
61226,20427,54,2,1030
61227,20427,99,2,468
61228,20427,39,4,1783
61229,20428,33,3,658
61230,20428,95,2,1778
61231,20429,8,2,1243
61232,20429,49,1,885
61233,20429,5,1,1329
61234,20430,63,4,586
61235,20430,48,3,1156
61236,20430,60,2,1039
61237,20430,11,4,665
61238,20431,39,1,1783
61239,20432,6,3,1294
61240,20432,38,4,1055
61241,20432,39,2,1783
61242,20432,45,4,898
61243,20433,9,4,1837
61244,20433,50,1,1156
61245,20433,31,1,475
61246,20433,19,3,1886
61247,20434,24,2,542
61248,20435,7,4,1923
61249,20435,68,2,975
61250,20435,88,1,764
61251,20435,39,4,1783
61252,20435,10,3,320
61253,20436,11,2,665
61254,20436,66,3,212
61255,20436,86,2,1220
61256,20436,88,4,764
61257,20436,89,1,1328
61258,20437,70,3,763
61259,20437,22,1,1531
61260,20437,54,1,1030
61261,20438,93,3,600
61262,20438,34,1,1536
61263,20438,63,4,586
61264,20438,28,4,584
61265,20438,19,4,1886
61266,20439,77,4,1650
61267,20439,16,4,1595
61268,20439,26,3,1636
61269,20439,70,3,763
61270,20439,6,1,1294
61271,20440,89,3,1328
61272,20440,68,4,975
61273,20440,59,1,219
61274,20440,45,3,898
61275,20440,36,2,451
61276,20441,78,4,707
61277,20441,82,2,1303
61278,20442,11,2,665
61279,20442,48,1,1156
61280,20442,76,3,1677
61281,20442,53,4,1466
61282,20442,62,2,1496
61283,20443,90,1,1994
61284,20444,4,1,1493
61285,20445,90,4,1994
61286,20446,2,3,1658
61287,20446,35,2,220
61288,20446,72,4,1562
61289,20446,77,4,1650
61290,20446,21,2,1884
61291,20447,68,3,975
61292,20447,4,3,1493
61293,20448,44,4,1698
61294,20448,63,1,586
61295,20448,9,2,1837
61296,20449,19,2,1886
61297,20449,7,2,1923
61298,20449,61,1,365
61299,20449,37,3,946
61300,20449,48,3,1156
61301,20450,36,3,451
61302,20450,69,4,1568
61303,20450,17,2,1322
61304,20450,63,1,586
61305,20450,37,4,946
61306,20451,26,1,1636
61307,20451,20,1,329
61308,20451,76,2,1677
61309,20451,52,4,1789
61310,20451,68,3,975
61311,20452,57,2,1707
61312,20452,65,1,514
61313,20452,30,3,1154
61314,20452,95,2,1778
61315,20452,13,1,529
61316,20453,64,1,799
61317,20453,52,4,1789
61318,20453,18,2,1070
61319,20454,29,2,1414
61320,20454,18,2,1070
61321,20454,70,2,763
61322,20454,87,2,1612
61323,20455,10,4,320
61324,20456,36,3,451
61325,20456,19,2,1886
61326,20456,58,4,845
61327,20457,20,2,329
61328,20458,17,1,1322
61329,20458,1,1,1325
61330,20458,20,1,329
61331,20459,8,3,1243
61332,20459,91,2,1699
61333,20459,83,3,1784
61334,20459,30,2,1154
61335,20459,96,2,360
61336,20460,45,1,898
61337,20460,86,3,1220
61338,20461,47,4,388
61339,20461,62,1,1496
61340,20462,95,2,1778
61341,20462,40,4,673
61342,20462,3,3,1059
61343,20463,64,1,799
61344,20463,73,2,290
61345,20463,44,4,1698
61346,20463,86,2,1220
61347,20464,18,2,1070
61348,20464,76,4,1677
61349,20465,18,1,1070
61350,20465,80,4,233
61351,20466,15,2,286
61352,20466,53,3,1466
61353,20466,44,1,1698
61354,20467,41,2,1281
61355,20467,79,2,974
61356,20467,31,3,475
61357,20468,98,1,1194
61358,20468,63,2,586
61359,20468,9,4,1837
61360,20468,43,3,1904
61361,20468,19,2,1886
61362,20469,96,3,360
61363,20470,35,2,220
61364,20470,5,4,1329
61365,20470,15,4,286
61366,20470,81,2,404
61367,20470,23,3,968
61368,20471,86,4,1220
61369,20471,93,1,600
61370,20471,52,3,1789
61371,20472,17,3,1322
61372,20472,38,2,1055
61373,20472,82,4,1303
61374,20473,36,2,451
61375,20473,19,2,1886
61376,20474,13,4,529
61377,20474,98,1,1194
61378,20474,14,2,1681
61379,20474,44,2,1698
61380,20474,96,2,360
61381,20475,94,4,928
61382,20476,89,3,1328
61383,20476,48,4,1156
61384,20476,53,2,1466
61385,20476,96,4,360
61386,20477,74,4,1589
61387,20477,23,1,968
61388,20477,62,3,1496
61389,20478,55,3,1727
61390,20478,68,4,975
61391,20478,37,3,946
61392,20478,83,3,1784
61393,20478,57,2,1707
61394,20479,100,4,1014
61395,20479,88,1,764
61396,20480,51,4,761
61397,20480,70,4,763
61398,20481,73,1,290
61399,20482,13,2,529
61400,20482,33,4,658
61401,20483,80,1,233
61402,20483,57,4,1707
61403,20483,56,4,1353
61404,20483,52,2,1789
61405,20484,97,1,400
61406,20484,28,1,584
61407,20484,57,2,1707
61408,20485,85,1,1224
61409,20485,62,1,1496
61410,20485,40,4,673
61411,20485,30,1,1154
61412,20486,59,4,219
61413,20486,4,4,1493
61414,20486,70,4,763
61415,20487,34,4,1536
61416,20487,94,4,928
61417,20488,76,3,1677
61418,20488,6,3,1294
61419,20489,71,4,1096
61420,20490,10,2,320
61421,20490,74,2,1589
61422,20490,65,4,514
61423,20491,97,4,400
61424,20492,70,2,763
61425,20492,13,1,529
61426,20492,16,3,1595
61427,20492,9,1,1837
61428,20493,34,4,1536
61429,20493,51,1,761
61430,20493,33,3,658
61431,20493,77,3,1650
61432,20493,17,3,1322
61433,20494,75,2,1154
